Communist/Socialist,1979,Communist Party of Austria,1.0
Communist/Socialist,1979,Communist Party of Denmark,1.9
Communist/Socialist,1979,Communist Party of Luxembourg,5.83
Communist/Socialist,1979,Communist Party | United Left,10.81
Communist/Socialist,1979,Democratic Union | Left Alliance,17.9
Communist/Socialist,1979,Left Party (Communists),5.6
Communist/Socialist,1979,Left Socialists,3.7
Communist/Socialist,1979,Party of Labour of Spain,1.08
Communist/Socialist,1979,Popular Democratic Union,2.24
Communist/Socialist,1979,Portuguese Communist Party,
Communist/Socialist,1979,Proletarian Unity Party,1.4
Communist/Socialist,1979,Reformists,
Communist/Socialist,1979,United People Alliance,19.33
Communist/Socialist,1980,Popular Democratic Union,1.41
Communist/Socialist,1980,Portuguese Communist Party,
Communist/Socialist,1980,Revolutionary Socialist Party,1.03
Communist/Socialist,1980,United People Alliance,17.14
Communist/Socialist,1980,Workers Party of Socialist Unity,1.41
Communist/Socialist,1981,Communist Party,2.3
Communist/Socialist,1981,Communist Party of Denmark,1.1
Communist/Socialist,1981,Communist Party of Greece,10.9
Communist/Socialist,1981,Communist Party of Greece (Interior),1.3
Communist/Socialist,1981,Communist Party of the Netherlands,2.05
Communist/Socialist,1981,French Communist Party,16.1
Communist/Socialist,1981,Left Socialists,2.6
Communist/Socialist,1981,Pacifist Socialist Party,2.12
Communist/Socialist,1981,Progressive Party of Working People,32.77
Communist/Socialist,1981,Sinn Fein The Workers' Party,1.72
Communist/Socialist,1981,Workers' Party of Belgium,0.67
Communist/Socialist,1982,Basque Left,0.48
Communist/Socialist,1982,Communist Party of the Netherlands,1.79
Communist/Socialist,1982,Communist Party | United Left,4.04
Communist/Socialist,1982,Left Party (Communists),5.5
Communist/Socialist,1982,Pacifist Socialist Party,2.28
Communist/Socialist,1982,Sinn Fein,1.01
Communist/Socialist,1982,Sinn Fein The Workers' Party,2.77
Communist/Socialist,1982,Socialist Party,0.55
Communist/Socialist,1983,Communist Party,29.9
Communist/Socialist,1983,Democratic Union | Left Alliance,13.5
Communist/Socialist,1983,Portuguese Communist Party,
Communist/Socialist,1983,Proletarian Democracy,1.5
Communist/Socialist,1983,Sinn Fein,0.33
Communist/Socialist,1983,United People Alliance,18.55
Communist/Socialist,1984,Communist Party of Luxembourg,5.04
Communist/Socialist,1984,Left Socialists,2.7
Communist/Socialist,1985,Communist Party,1.18
Communist/Socialist,1985,Communist Party of Greece,9.9
Communist/Socialist,1985,Communist Party of Greece (Interior),1.8
Communist/Socialist,1985,Left Party (Communists),5.4
Communist/Socialist,1985,Popular Democratic Union,1.3
Communist/Socialist,1985,Portuguese Communist Party,
Communist/Socialist,1985,Progressive Party of Working People,27.43
Communist/Socialist,1985,United People Alliance,15.89
Communist/Socialist,1986,Basque Left,0.53
Communist/Socialist,1986,Communist Party of Austria,0.7
Communist/Socialist,1986,Communist Party of the Netherlands,0.63
Communist/Socialist,1986,Communist Party | United Left,4.66
Communist/Socialist,1986,French Communist Party,9.7
Communist/Socialist,1986,Pacifist Socialist Party,1.2
Communist/Socialist,1986,Workers' Party of Spain -- Communist Unity,1.14
Communist/Socialist,1987,Common Course,2.2
Communist/Socialist,1987,Communist Party,13.715
Communist/Socialist,1987,Democratic Alternative,4.2
Communist/Socialist,1987,Democratic Union | Left Alliance,9.4
Communist/Socialist,1987,Left Socialists,1.4
Communist/Socialist,1987,Popular Democratic Union,0.91
Communist/Socialist,1987,Portuguese Communist Party,
Communist/Socialist,1987,Proletarian Democracy,1.7
Communist/Socialist,1987,Sinn Fein,1.0550000000000002
Communist/Socialist,1987,Sinn Fein The Workers' Party,3.79
Communist/Socialist,1987,Unified Democratic Coalition,12.41
Communist/Socialist,1988,Common Course,1.9
Communist/Socialist,1988,French Communist Party,11.2
Communist/Socialist,1988,Left Party (Communists),5.8
Communist/Socialist,1988,Party of Presidential Majority,1.5
Communist/Socialist,1989,Basque Left,0.52
Communist/Socialist,1989,Coalition of the Left,12.05
Communist/Socialist,1989,Communist Party of Luxembourg,5.1
Communist/Socialist,1989,Communist Party | United Left,9.13
Communist/Socialist,1989,Democratic Party,
Communist/Socialist,1989,Polish United Workers' Party,
Communist/Socialist,1989,Sinn Fein,1.21
Communist/Socialist,1989,Sinn Fein The Workers' Party,4.97
Communist/Socialist,1989,Socialist Party,0.44
Communist/Socialist,1990,Coalition of the Left,10.3
Communist/Socialist,1990,Common Course,1.8
Communist/Socialist,1990,Communist Party of Czechoslovakia,13.24
Communist/Socialist,1990,Communist Party of Latvia,21.5
Communist/Socialist,1990,Communist Party of Lithuania,
Communist/Socialist,1990,Hungarian Workers' Party,3.7
Communist/Socialist,1990,Lithuanian Communist Party on the CPSU Platform,
Communist/Socialist,1990,Party of the Democratic Left,13.35
Communist/Socialist,1990,Red-Green Alliance,1.7
Communist/Socialist,1990,Romanian Socialist Democratic Party,1.05
Communist/Socialist,1990,Social Democratic Party,3.6
Communist/Socialist,1990,Socialist Party of Slovenia,5.4
Communist/Socialist,1990,The Left / PDS,2.4
Communist/Socialist,1991,Democratic Party,1.4
Communist/Socialist,1991,Democratic Socialist Renewal Movement,2.4
Communist/Socialist,1991,Democratic Union | Left Alliance,10.1
Communist/Socialist,1991,Left Party (Communists),4.5
Communist/Socialist,1991,Polish Western Union,0.2
Communist/Socialist,1991,Portuguese Communist Party,
Communist/Socialist,1991,Progressive Party of Working People,30.6
Communist/Socialist,1991,Revolutionary Socialist Party,1.14
Communist/Socialist,1991,Unified Democratic Coalition,8.97
Communist/Socialist,1991,Workers' Party of Belgium,0.49
Communist/Socialist,1992,Communist Party of Bohemia and Moravia,14.05
Communist/Socialist,1992,Communist Refoundation Party,5.6
Communist/Socialist,1992,Democratic Left,2.78
Communist/Socialist,1992,Estonian Left Party,1.61
Communist/Socialist,1992,Party of the Democratic Left,14.7
Communist/Socialist,1992,Sinn Fein,1.61
Communist/Socialist,1992,Socialist Party of Labour,3.04
Communist/Socialist,1992,Socialist Party of Slovenia,2.75
Communist/Socialist,1993,Coalition of the Left,2.9
Communist/Socialist,1993,Communist Party of Greece,4.5
Communist/Socialist,1993,Communist Party | United Left,9.63
Communist/Socialist,1993,French Communist Party,9.2
Communist/Socialist,1993,Party of Presidential Majority,1.8
Communist/Socialist,1993,other far-left,1.8
Communist/Socialist,1994,Association of Workers of Slovakia,7.35
Communist/Socialist,1994,Common Choice,10.42
Communist/Socialist,1994,Communist Party of Bulgaria,1.51
Communist/Socialist,1994,Communist Party of Luxembourg,1.92
Communist/Socialist,1994,Communist Party of Slovakia,2.72
Communist/Socialist,1994,Communist Refoundation Party,
Communist/Socialist,1994,Hungarian Workers' Party,3.2
Communist/Socialist,1994,Left Party (Communists),6.2
Communist/Socialist,1994,Red-Green Alliance,3.1
Communist/Socialist,1994,Socialist Party,1.32
Communist/Socialist,1994,The Left / PDS,4.4
Communist/Socialist,1995,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,0.71
Communist/Socialist,1995,Democratic Union | Left Alliance,11.2
Communist/Socialist,1995,Estonian Left Party,2.27
Communist/Socialist,1995,Latvian Unity Party,7.15
Communist/Socialist,1995,Portuguese Communist Party,
Communist/Socialist,1995,Socialist Party of Latvia,5.58
Communist/Socialist,1995,Unified Democratic Coalition,8.74
Communist/Socialist,1995,Workers' Party of Belgium,0.6
Communist/Socialist,1996,Coalition of the Left,5.12
Communist/Socialist,1996,Communist Party of Bohemia and Moravia,10.33
Communist/Socialist,1996,Communist Party of Greece,5.61
Communist/Socialist,1996,Communist Party | United Left,10.64
Communist/Socialist,1996,Communist Refoundation Party,8.57
Communist/Socialist,1996,Democratic Socialist Renewal Movement,1.4
Communist/Socialist,1996,Left Bloc,1.4
Communist/Socialist,1996,Progressive Party of Working People,33.0
Communist/Socialist,1996,Romanian Socialist Party of Workers,1.73
Communist/Socialist,1996,Socialist Party,2.29
Communist/Socialist,1996,Socialist Party of Labour,2.15
Communist/Socialist,1997,Citizens' Movement,2.8
Communist/Socialist,1997,Communist Party of Bulgaria,1.3
Communist/Socialist,1997,Democratic Left,2.51
Communist/Socialist,1997,French Communist Party,9.93
Communist/Socialist,1997,Sinn Fein,1.48
Communist/Socialist,1997,Socialist Party,0.7
Communist/Socialist,1997,other far-left,2.53
Communist/Socialist,1998,Association of Workers of Slovakia,1.3
Communist/Socialist,1998,Communist Party of Bohemia and Moravia,11.03
Communist/Socialist,1998,Communist Party of Slovakia,2.79
Communist/Socialist,1998,Hungarian Workers' Party,4.0
Communist/Socialist,1998,Left Party (Communists),11.99
Communist/Socialist,1998,Party of the Democratic Left,14.66
Communist/Socialist,1998,Red-Green Alliance,2.7
Communist/Socialist,1998,Socialist Party,3.53
Communist/Socialist,1998,The Left / PDS,5.1
Communist/Socialist,1999,Bloc of the Left,2.49
Communist/Socialist,1999,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,0.75
Communist/Socialist,1999,Democratic Union | Left Alliance,10.9
Communist/Socialist,1999,Portuguese Communist Party,
Communist/Socialist,1999,The Left,3.76
Communist/Socialist,1999,Unified Democratic Coalition,9.18
Communist/Socialist,2000,Coalition of the Left,3.2
Communist/Socialist,2000,Communist Party of Greece,5.52
Communist/Socialist,2000,Communist Party | United Left,5.54
Communist/Socialist,2001,Communist Refoundation Party,5.03
Communist/Socialist,2001,Community of the People,
Communist/Socialist,2001,Party of the Italian Communists,1.67
Communist/Socialist,2001,Progressive Party of Working People,34.7
Communist/Socialist,2001,Red-Green Alliance,2.4
Communist/Socialist,2001,Republic (Faroe Islands),
Communist/Socialist,2001,Sinn Fein,0.7
Communist/Socialist,2002,Bloc of the Left,2.79
Communist/Socialist,2002,Citizens' Movement,1.19
Communist/Socialist,2002,Communist Party of Bohemia and Moravia,18.51
Communist/Socialist,2002,Communist Party of Slovakia,6.32
Communist/Socialist,2002,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,0.67
Communist/Socialist,2002,French Communist Party,4.82
Communist/Socialist,2002,Hungarian Workers' Party,2.16
Communist/Socialist,2002,Left Party (Communists),8.4
Communist/Socialist,2002,Party of the Democratic Left,1.36
Communist/Socialist,2002,Portuguese Communist Party,
Communist/Socialist,2002,Revolutionary Communist League,1.27
Communist/Socialist,2002,Sinn Fein,6.51
Communist/Socialist,2002,Socialist Party,3.35
Communist/Socialist,2002,The Left / PDS,4.0
Communist/Socialist,2002,Unified Democratic Coalition,7.08
Communist/Socialist,2002,Workers' Struggle,1.2
Communist/Socialist,2003,Communist  Party of Finland (Unity),0.8
Communist/Socialist,2003,Democratic Union | Left Alliance,9.9
Communist/Socialist,2003,Socialist Party,6.32
Communist/Socialist,2004,Coalition of the Left,
Communist/Socialist,2004,Coalition of the Radical Left,3.26
Communist/Socialist,2004,Communist Party of Greece,5.9
Communist/Socialist,2004,Communist Party of Luxembourg,1.15
Communist/Socialist,2004,Communist Party | United Left,5.04
Communist/Socialist,2004,The Left,2.01
Communist/Socialist,2005,Bloc of the Left,6.54
Communist/Socialist,2005,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,0.86
Communist/Socialist,2005,Community of the People,
Communist/Socialist,2005,Portuguese Communist Party,
Communist/Socialist,2005,Red-Green Alliance,3.4
Communist/Socialist,2005,Republic (Faroe Islands),
Communist/Socialist,2005,Sinn Fein,0.6
Communist/Socialist,2005,The Left / PDS,8.7
Communist/Socialist,2005,Unified Democratic Coalition,7.77
Communist/Socialist,2006,Communist Party of Austria,1.0
Communist/Socialist,2006,Communist Party of Bohemia and Moravia,12.81
Communist/Socialist,2006,Communist Party of Slovakia,3.88
Communist/Socialist,2006,Communist Refoundation Party,5.69
Communist/Socialist,2006,Left Party (Communists),5.8
Communist/Socialist,2006,Party of the Italian Communists,2.25
Communist/Socialist,2006,Progressive Party of Working People,31.13
Communist/Socialist,2006,Socialist Party,16.58
Communist/Socialist,2007,Coalition of the Radical Left,5.04
Communist/Socialist,2007,Communist  Party of Finland (Unity),0.7
Communist/Socialist,2007,Communist Party of Greece,8.15
Communist/Socialist,2007,Community of the People,
Communist/Socialist,2007,Democratic Union | Left Alliance,8.8
Communist/Socialist,2007,French Communist Party,4.3
Communist/Socialist,2007,Red-Green Alliance,2.2
Communist/Socialist,2007,Republic (Faroe Islands),
Communist/Socialist,2007,Sinn Fein,6.94
Communist/Socialist,2007,Socialist Party,0.64
Communist/Socialist,2007,Workers' Party of Belgium,0.84
Communist/Socialist,2007,other far-left,3.41
Communist/Socialist,2008,Communist Party | United Left,3.81
Communist/Socialist,2008,Communist Refoundation Party,3.16
Communist/Socialist,2008,Socialist People's Front,3.24
Communist/Socialist,2009,Bloc of the Left,10.12
Communist/Socialist,2009,Coalition of the Radical Left,4.6
Communist/Socialist,2009,Communist Party of Greece,7.54
Communist/Socialist,2009,Communist Party of Luxembourg,1.47
Communist/Socialist,2009,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,0.96
Communist/Socialist,2009,The Left,3.29
Communist/Socialist,2009,The Left / PDS,11.9
Communist/Socialist,2009,Unified Democratic Coalition,8.11
Communist/Socialist,2010,Communist Party of Bohemia and Moravia,11.27
Communist/Socialist,2010,Left Party (Communists),5.6
Communist/Socialist,2010,Sinn Fein,0.6
Communist/Socialist,2010,Socialist Party,9.82
Communist/Socialist,2010,Workers' Party of Belgium,1.55
Communist/Socialist,2011,Bloc of the Left,5.39
Communist/Socialist,2011,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,1.17
Communist/Socialist,2011,Communist Party | United Left,7.02
Communist/Socialist,2011,Community of the People,
Communist/Socialist,2011,Croatian Labourists -- Labour Party,4.19
Communist/Socialist,2011,Democratic Union | Left Alliance,8.1
Communist/Socialist,2011,People Before Profit Alliance,0.97
Communist/Socialist,2011,Progressive Party of Working People,32.67
Communist/Socialist,2011,Red-Green Alliance,6.6
Communist/Socialist,2011,Sinn Fein,9.94
Communist/Socialist,2011,Socialist Party,1.21
Communist/Socialist,2011,Unified Democratic Coalition,8.23
Communist/Socialist,2012,99 Percent -- Civic Voice,1.58
Communist/Socialist,2012,Coalition of the Radical Left,21.84
Communist/Socialist,2012,Communist Party of Greece,6.49
Communist/Socialist,2012,French Communist Party,6.91
Communist/Socialist,2012,Front of the Greek Anticapitalist Left,1.19
Communist/Socialist,2012,People's Party -- Dan Diaconescu,13.99
Communist/Socialist,2012,Socialist Party,9.65
Communist/Socialist,2012,Socialist People's Front,1.21
Communist/Socialist,2013,Communist Party of Austria,1.0
Communist/Socialist,2013,Communist Party of Bohemia and Moravia,14.91
Communist/Socialist,2013,Communist Party of Luxembourg,1.64
Communist/Socialist,2013,Communist Refoundation Party,2.3
Communist/Socialist,2013,Left,3.25
Communist/Socialist,2013,The Left,4.94
Communist/Socialist,2013,The Left / PDS,8.6
Communist/Socialist,2014,Hungarian Workers' Party,0.56
Communist/Socialist,2014,Left Party (Communists),5.72
Communist/Socialist,2014,United Left,5.97
Communist/Socialist,2014,Workers' Party of Belgium,3.72
Communist/Socialist,2015,Bloc of the Left,10.58
Communist/Socialist,2015,Coalition of the Radical Left,35.900000000000006
Communist/Socialist,2015,Communist Party of Greece,5.51
Communist/Socialist,2015,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,1.15
Communist/Socialist,2015,Communist Party | United Left,3.67
Communist/Socialist,2015,Community of the People,0.22
Communist/Socialist,2015,Compromise | A la valenciana,2.67
Communist/Socialist,2015,Croatian Labourists -- Labour Party,
Communist/Socialist,2015,Democratic Union | Left Alliance,7.13
Communist/Socialist,2015,In Common We Can,3.69
Communist/Socialist,2015,In Tide,1.63
Communist/Socialist,2015,Popular Unity,2.86
Communist/Socialist,2015,Red-Green Alliance,7.62
Communist/Socialist,2015,Republic (Faroe Islands),0.16
Communist/Socialist,2015,Sinn Fein,0.57
Communist/Socialist,2015,Unified Democratic Coalition,8.56
Communist/Socialist,2015,We Can,12.67
Communist/Socialist,2016,Compromise | A la valenciana,2.74
Communist/Socialist,2016,In Common We Can,3.55
Communist/Socialist,2016,In Tide,1.44
Communist/Socialist,2016,Progressive Party of Working People,25.67
Communist/Socialist,2016,Sinn Fein,13.85
Communist/Socialist,2016,Socialist Party,3.95
Communist/Socialist,2016,We Can,13.37
Communist/Socialist,2017,Communist Party of Bohemia and Moravia,7.76
Communist/Socialist,2017,French Communist Party,2.72
Communist/Socialist,2017,Sinn Fein,0.7
Communist/Socialist,2017,Socialist Party,9.1
Communist/Socialist,2017,The Left / PDS,9.2
Communist/Socialist,2017,Unbowed France,11.03
Communist/Socialist,2017,other far-left,0.77
Communist/Socialist,2018,Communist Party of Luxembourg,1.07
Communist/Socialist,2018,Communist Refoundation Party,1.13
Communist/Socialist,2018,Left,3.39
Communist/Socialist,2018,Left Party (Communists),8.0
Communist/Socialist,2018,The Left,7.025
Communist/Socialist,2019,Democratic Union | Left Alliance,8.2
Communist/Socialist,2019,In Common We Can,2.36
Communist/Socialist,2019,United We Can,11.95
Conservative,1901,Conservatives,24.04
Conservative,1902,Conservatives,14.12
Conservative,1902,Independent Radicals,16.81
Conservative,1902,Radical Socialist Party,10.14
Conservative,1903,Conservatives,20.49
Conservative,1906,Conservatives,25.09
Conservative,1906,Independent Radicals,7.85
Conservative,1906,Progressive Republicans,14.06
Conservative,1906,Radical Socialist Party,28.53
Conservative,1909,Conservatives,19.8
Conservative,1910,Conservatives,18.785
Conservative,1910,Independent Radicals,11.44
Conservative,1911,Moderate Party,31.2
Conservative,1913,Conservatives,22.4
Conservative,1914,Conservatives,15.39
Conservative,1914,Independent Radicals,16.6
Conservative,1914,Moderate Party,37.1
Conservative,1914,Radical Socialist Party,18.15
Conservative,1915,Conservatives,
Conservative,1917,Finnish Party -- Old Finns,30.17
Conservative,1917,Moderate Party,24.7
Conservative,1918,Conservatives,18.9
Conservative,1919,Carinthian Farmers' Association,1.12
Conservative,1919,Conservatives,14.2
Conservative,1919,German People's Party,3.34
Conservative,1919,German-Hanoverian Party,0.7
Conservative,1919,German-Nationals,5.85
Conservative,1919,Independent Radicals,6.28
Conservative,1919,National Coalition Party,15.7
Conservative,1919,Radical Socialist Party,17.69
Conservative,1919,Styrian Farmers' Party,1.58
Conservative,1920,Carinthian Farmers' Association,
Conservative,1920,Conservatives,18.836666666666666
Conservative,1920,German People's Party,13.87
Conservative,1920,German-Hanoverian Party,1.23
Conservative,1920,Greater German People's Party,17.25
Conservative,1920,Moderate Party,27.8
Conservative,1921,Moderate Party,25.8
Conservative,1922,Conservatives,38.23
Conservative,1922,Constitutionalist,0.1
Conservative,1922,Fianna Fail,21.8
Conservative,1922,National Coalition Party,18.2
Conservative,1922,Political Reformed Party,0.9
Conservative,1922,Society of the Gaels,38.5
Conservative,1923,Conservatives,38.0
Conservative,1923,Cork Progressive Association,0.3
Conservative,1923,Fianna Fail,27.4
Conservative,1923,Greater German People's Party,
Conservative,1923,Society of the Gaels,39.0
Conservative,1924,Conservatives,23.42
Conservative,1924,Constitutionalist,1.11
Conservative,1924,Economic Party,1.99
Conservative,1924,German People's Party,9.620000000000001
Conservative,1924,German-Hanoverian Party,0.96
Conservative,1924,Moderate Party,26.1
Conservative,1924,Radical Socialist Party,17.86
Conservative,1925,Political Reformed Party,2.0
Conservative,1926,Conservatives,20.6
Conservative,1927,Fianna Fail,30.700000000000003
Conservative,1927,Greater German People's Party,
Conservative,1927,National Coalition Party,17.7
Conservative,1927,National League Party,4.46
Conservative,1927,Society of the Gaels,33.05
Conservative,1928,Conservatives,2.27
Conservative,1928,Economic Party,4.51
Conservative,1928,German People's Party,8.71
Conservative,1928,German-Hanoverian Party,0.64
Conservative,1928,Independent Radicals,
Conservative,1928,Moderate Party,29.4
Conservative,1928,Radical Socialist Party,17.77
Conservative,1929,Conservatives,27.36
Conservative,1929,National Coalition Party,14.5
Conservative,1929,Political Reformed Party,2.3
Conservative,1930,Conservative Peoples' Party,0.83
Conservative,1930,Economic Party,3.9
Conservative,1930,German People's Party,4.86
Conservative,1930,German-Hanoverian Party,0.48
Conservative,1930,Greater German People's Party,
Conservative,1930,National Coalition Party,18.0
Conservative,1931,Conservatives,54.98
Conservative,1931,National,0.05
Conservative,1932,Conservatives,12.395
Conservative,1932,Economic Party,0.355
Conservative,1932,Fianna Fail,44.5
Conservative,1932,German People's Party,1.52
Conservative,1932,German-Hanoverian Party,0.18
Conservative,1932,Independent Radicals,9.98
Conservative,1932,Moderate Party,23.5
Conservative,1932,Radical Socialist Party,19.18
Conservative,1932,Society of the Gaels,35.28
Conservative,1933,Fianna Fail,49.7
Conservative,1933,German People's Party,1.1
Conservative,1933,National Centre Party,9.2
Conservative,1933,National Coalition Party,16.9
Conservative,1933,Patriotic People's Movement,
Conservative,1933,Political Reformed Party,2.5
Conservative,1933,Society of the Gaels,30.5
Conservative,1935,Conservatives,32.76
Conservative,1935,National,0.3
Conservative,1936,Moderate Party,17.6
Conservative,1936,National Coalition Party,10.4
Conservative,1936,Patriotic People's Movement,8.3
Conservative,1936,Radical Socialist Party,14.45
Conservative,1937,Fianna Fail,45.2
Conservative,1937,Political Reformed Party,1.9
Conservative,1938,Fianna Fail,51.9
Conservative,1939,Conservatives,17.8
Conservative,1939,National Coalition Party,13.6
Conservative,1939,National Cooperation ,1.0
Conservative,1939,Patriotic People's Movement,6.6
Conservative,1940,Moderate Party,18.0
Conservative,1943,Conservatives,21.0
Conservative,1943,Fianna Fail,41.9
Conservative,1944,Fianna Fail,48.9
Conservative,1944,Moderate Party,15.8
Conservative,1945,Conservatives,22.55666666666667
Conservative,1945,National Coalition Party,15.0
Conservative,1945,Radical Socialist Party,11.11
Conservative,1946,Conservatives,12.8
Conservative,1946,Front of the Ordinary Man,5.27
Conservative,1946,Gaullists,1.6
Conservative,1946,National Democratic Union,6.78
Conservative,1946,Political Reformed Party,2.14
Conservative,1946,Rally of Republican Lefts,11.95
Conservative,1947,Conservatives,12.4
Conservative,1947,Democratic Action Party,13.28
Conservative,1947,Nationalist Party,18.05
Conservative,1948,Fianna Fail,41.85
Conservative,1948,Moderate Party,12.3
Conservative,1948,National Coalition Party,17.0
Conservative,1948,Political Reformed Party,2.37
Conservative,1948,Republican Party,13.21
Conservative,1949,Bavarian Party,4.2
Conservative,1949,German Party,4.0
Conservative,1950,Conservatives,17.8
Conservative,1950,Conservatives and National Liberals,43.4
Conservative,1950,Democratic Action Party,5.99
Conservative,1950,Nationalist Party,29.62
Conservative,1951,Conservatives,
Conservative,1951,Conservatives and National Liberals,48.0
Conservative,1951,Fianna Fail,46.28
Conservative,1951,Gaullists,21.8
Conservative,1951,National Centre of Independents and Peasants [Conservatives],14.0
Conservative,1951,National Coalition Party,14.6
Conservative,1951,Nationalist Party,35.47
Conservative,1951,Rally of Republican Lefts,10.0
Conservative,1951,Republican Party,4.07
Conservative,1952,Moderate Party,14.4
Conservative,1952,Political Reformed Party,2.42
Conservative,1952,Reformed Political League,0.67
Conservative,1953,Bavarian Party,1.7
Conservative,1953,Conservatives,17.05
Conservative,1953,German Party,3.3
Conservative,1953,Nationalist Party,38.14
Conservative,1953,Progressive Constitutionalist Party,4.32
Conservative,1954,Fianna Fail,43.36
Conservative,1954,National Coalition Party,12.8
Conservative,1954,Republican Party,3.82
Conservative,1955,Conservatives,
Conservative,1955,Conservatives and National Liberals,49.7
Conservative,1955,Nationalist Party,40.21
Conservative,1955,Progressive Constitutionalist Party,3.02
Conservative,1956,Gaullists,4.0
Conservative,1956,Moderate Party,17.1
Conservative,1956,National Centre of Independents and Peasants [Conservatives],15.0
Conservative,1956,Political Reformed Party,2.26
Conservative,1956,Radical Socialist Party,11.12
Conservative,1956,Rally of Republican Lefts,3.95
Conservative,1956,Reformed Political League,0.65
Conservative,1956,Union for the Defence of Traders and Artisans -- Poujadists,11.7
Conservative,1957,Conservatives,16.6
Conservative,1957,Fianna Fail,48.33
Conservative,1957,German Party,3.4
Conservative,1957,Republican Party,1.68
Conservative,1958,Gaullists,20.6
Conservative,1958,Moderate Party,19.5
Conservative,1958,National Centre of Independents and Peasants [Conservatives],20.0
Conservative,1958,National Coalition Party,15.3
Conservative,1958,Popular Monarchist Party,2.6
Conservative,1958,Radical Socialist Party,9.7
Conservative,1958,Union for the Defence of Traders and Artisans -- Poujadists,1.5
Conservative,1959,Conservatives,
Conservative,1959,Conservatives and National Liberals,49.4
Conservative,1959,Political Reformed Party,2.16
Conservative,1959,Reformed Political League,0.67
Conservative,1960,Conservatives,17.9
Conservative,1960,Moderate Party,16.6
Conservative,1961,All-German Party,2.8
Conservative,1961,Fianna Fail,43.83
Conservative,1961,Republican Party,1.13
Conservative,1962,Gaullists,33.7
Conservative,1962,Independent Republicans | Liberal Democracy,2.3
Conservative,1962,National Centre of Independents and Peasants [Conservatives],11.5
Conservative,1962,National Coalition Party,15.0
Conservative,1962,Nationalist Party,42.0
Conservative,1962,Progressive Constitutionalist Party,4.84
Conservative,1962,Radical Socialist Party,7.4
Conservative,1963,Italian Democratic Party of Monarchist Unity,1.8
Conservative,1963,Political Reformed Party,2.3
Conservative,1963,Reformed Political League,0.74
Conservative,1964,Citizens Coalition,1.5
Conservative,1964,Conservatives,20.1
Conservative,1964,Conservatives and National Liberals,43.4
Conservative,1964,Moderate Party,13.7
Conservative,1965,Fianna Fail,47.67
Conservative,1965,Republican Party,0.75
Conservative,1966,Conservatives,18.68
Conservative,1966,Conservatives and National Liberals,41.9
Conservative,1966,National Coalition Party,13.8
Conservative,1966,Nationalist Party,47.89
Conservative,1966,Progressive Constitutionalist Party,1.46
Conservative,1967,Gaullists,33.0
Conservative,1967,Independent Republicans | Liberal Democracy,5.5
Conservative,1967,National Centre of Independents and Peasants [Conservatives],3.3
Conservative,1967,Political Reformed Party,2.01
Conservative,1967,Reformed Political League,0.86
Conservative,1968,Citizens Coalition,1.7
Conservative,1968,Conservatives,20.4
Conservative,1968,Gaullists,38.0
Conservative,1968,Independent Republicans | Liberal Democracy,8.4
Conservative,1968,Italian Democratic Party of Monarchist Unity,1.3
Conservative,1968,Moderate Party,12.9
Conservative,1968,National Centre of Independents and Peasants [Conservatives],1.9
Conservative,1969,Fianna Fail,45.66
Conservative,1970,Conservatives,46.4
Conservative,1970,Moderate Party,11.5
Conservative,1970,National Coalition Party,18.0
Conservative,1971,Conservatives,16.7
Conservative,1971,Democratic Socialists 70,5.33
Conservative,1971,Middle Party,1.51
Conservative,1971,Nationalist Party,48.05
Conservative,1971,Political Reformed Party,2.35
Conservative,1971,Progressive Constitutionalist Party,1.04
Conservative,1971,Reformed Political League,1.61
Conservative,1972,Democratic Socialists 70,4.12
Conservative,1972,Middle Party,0.56
Conservative,1972,National Coalition Party,17.58
Conservative,1972,Political Reformed Party,2.21
Conservative,1972,Reformed Political League,1.77
Conservative,1973,Centre Democrats,7.8
Conservative,1973,Conservatives,9.2
Conservative,1973,Fianna Fail,46.24
Conservative,1973,Gaullists,26.0
Conservative,1973,Independent Republicans | Liberal Democracy,7.2
Conservative,1973,Moderate Party,14.3
Conservative,1973,National Centre of Independents and Peasants [Conservatives],3.4
Conservative,1974,Conservatives,36.9
Conservative,1974,Democratic Unionist Party,
Conservative,1974,Ulster Unionist Party,
Conservative,1975,Centre Democrats,2.2
Conservative,1975,Conservatives,5.5
Conservative,1975,Constitutional People's Party,1.6
Conservative,1975,Finnish People's Unity Party,1.7
Conservative,1975,National Coalition Party,18.4
Conservative,1976,Democratic Party,71.2
Conservative,1976,Democratic Rally,27.6
Conservative,1976,Moderate Party,15.6
Conservative,1976,Nationalist Party,48.46
Conservative,1977,Centre Democrats,6.4
Conservative,1977,Conservatives,8.5
Conservative,1977,Convergence and Union,2.82
Conservative,1977,Democratic Socialists 70,0.72
Conservative,1977,Fianna Fail,50.63
Conservative,1977,National Alignment,6.8
